nome,renda,idade,etnia,sexo,casapropria,outrasrendas,estadocivil,escolaridade
"Michelle, Tang",2833.6936489756777,42.34490869957044,0,1,1,1,1,3
"Saaliha, el-Hai",2712.0107495220254,46.681124869115884,0,1,0,0,0,3
"Nisha, Mcgough",3270.4427479410783,21.66996547978524,0,1,1,0,1,0
"Pratik, Ao",2939.543660305559,41.37208912924017,0,0,1,0,0,1
"Kevin Lee, Bacus",3240.7251123170836,66.70279651814398,1,0,0,0,0,0
"Abdul Noor, al-Mansouri",2632.3779438696074,38.97048917246667,0,0,0,0,1,1
"Tawheeda, el-Hameed",4039.30108435452,29.83411024485032,0,1,1,1,0,3
"Rebecca, Vellore",1514.1358026109535,50.09746472948374,1,1,1,0,1,0
"Lucero, Murillo",1823.9903933109126,46.046420584031544,1,1,1,0,1,0
"Domineque, Emmons",5155.230686450221,46.01349002286884,1,1,0,1,0,0
"Mushtaaqa, al-Zafar",3071.918720779054,30.5801076166727,0,1,0,1,1,3
"Sean, Rodriguez",3333.626478440601,33.45958198207518,1,0,0,0,0,3
"Talha, al-Kamali",5487.200132183826,44.71450162551935,0,0,0,0,0,3
"Caylyn, Williams",2936.914132192802,54.675502550082655,1,0,1,1,0,1
"Kursh, Garcia",3601.271738846426,26.3931772327739,0,0,0,0,0,1
"Pratik, King",3399.0943856273534,47.603154054104095,1,0,1,1,0,0
"Camron, Yazzie",2622.523403207619,48.678074941830126,0,0,1,1,1,1
"Camilla, Mogey",3489.634655804154,50.02236957462087,0,1,0,0,0,0
"Imani, Campbell",3279.366342765939,53.20420229994348,0,1,0,0,0,0
"Kenaya, Watts",6116.390048205025,54.66191537208297,1,1,0,0,1,3
"Parker, Willmann",3435.1981872532897,52.26174467534113,0,0,1,0,1,0
"Jacob, Tan",2859.2250059377925,60.05048931715298,1,0,1,0,0,1
"Griseld, Sansburn",2227.3739661579552,38.02626767952823,0,1,0,1,1,0
"Ruby, Nez",3162.801847834191,28.740804365578406,0,1,0,0,0,3
"Destiny, Shepherd",3254.9656376343964,24.79560483226767,0,1,0,1,0,1
"Katherine, Yepez",1591.6195586724914,18.667678707363475,0,1,0,0,1,2
"Nhan, Becker",3102.969325651898,62.6986343978011,0,1,1,0,1,3
"Koran, Walsh",3438.1966907921624,42.83634702910992,1,0,0,0,0,0
"Aisha, Mitchell",3928.1675207835106,35.74375825086995,0,1,0,1,0,0
"Sufyaan, al-Sawaya",2299.799033937633,69.75835249825774,1,0,0,0,0,1
"Delphine, Weiss",2906.524911330558,23.345871560597395,0,1,1,1,1,0
"Bryton, Cabrera",3756.1744778001294,62.609705468921746,0,0,0,0,0,1
"Gabriella, Sorensen",2051.760068184188,21.032707139454946,0,1,1,0,1,0
"Sara, Edwards",2002.852150463433,61.00530508947356,0,1,1,0,0,1
"Matthew, Phan",1740.8905821664691,59.31670793141871,1,0,0,0,0,1
"Joseph, He",3078.7013479561815,60.78578460766414,0,0,0,0,0,0
"Josiah, White",1910.2372446969816,20.1226042505511,0,0,0,0,1,3
"Amanda, Owens",5525.8423703158005,43.75033091400823,1,1,0,0,0,0
"Morgan, Williams",2396.124659973621,50.81818823997498,1,1,0,0,0,0
"Jordyn, Diaz",2879.54272751882,55.85989962529796,0,1,1,0,1,0
"Essevan, Goss",1803.5420286338542,47.91518081875158,0,0,0,0,1,1
"Cambrea, Leonard",3000.21878065378,36.992115453502755,1,1,1,0,0,2
"Linsey, Risdon",2553.815405185312,60.39973639130217,1,1,1,1,1,3
"Courtney, Galuska",1110.6667603357103,58.90808807867468,0,1,1,0,1,3
"Numair, al-Sader",2163.3107231024032,60.586063260656275,0,0,0,0,1,1
"Kendra, Wilson",2574.342924868688,67.90530420974636,0,1,1,1,0,1
"Brandon, Topper",3433.8137028390706,29.922998309307815,1,0,1,1,0,0
"Juan, Valdez",1334.4154671351034,20.211511878266023,0,0,1,1,0,3
"Amber, Quant",2408.199639499379,22.870257443315495,0,1,1,0,0,3
"Emilio, Avalos",2898.8032253914025,48.32632869532499,0,0,1,0,0,1
"Meyah, Young",2998.337663322247,20.212541891261935,0,1,1,0,0,3
"Claudia, Paner",2168.7968196038873,40.58668735888446,1,1,1,0,1,3
"William, Valentine",4568.91696456195,49.4845210157405,0,0,1,1,0,0
"Abdul Waahid, al-Akel",1756.0681100557638,60.98876229926435,1,0,0,1,1,0
"Reed, White",2862.20167586782,34.97810833113223,0,1,0,1,1,2
"Dajiaha, Johnson-Allen",3364.65795819116,53.53802788347101,0,1,1,1,1,3
"Gabriel, Yazzie",3869.131749165127,47.43477103470176,0,0,0,1,0,2
"Katheer, el-Naim",2799.761710857094,32.797716711059415,0,0,0,1,0,0
"Rani, Lofgren",6134.394774169595,22.336766032820236,0,1,0,0,1,2
"Clayton, Gast",3180.5388921267295,47.677786910035984,1,0,0,1,0,2
"Sonia, Montes",3245.371255033552,20.319791577756405,0,1,1,1,0,3
"Rafael, Holt",1012.1151148251857,43.01842637839162,1,0,1,0,0,0
"Tayla, Tolbert",2760.927845110779,20.21656585484743,1,1,1,0,1,3
"Rafael, Mcbride",1518.1223097172385,33.80855082027259,0,0,1,1,1,0
"Bassil, al-Amber",3742.19618178217,22.32527431275664,0,0,1,0,0,3
"Keyonna, Shea",1699.05762729828,44.03209937618271,0,1,1,0,0,3
"Christopher, Rodriguez Duran",1544.1137926014533,50.851197692867174,1,0,1,0,1,0
"Shane, Delger",6175.3691221524705,54.52392630448128,1,0,1,0,0,0
"Amaani, el-Riaz",1434.6387137263935,60.09698612710659,0,1,1,0,1,3
"Julian, Glasser",1964.6722507951033,65.42638754603757,1,0,1,0,1,0
"Diego, De La Garza",1465.8600247945974,44.79211731485419,1,0,0,1,0,2
"Janari, Naab",3173.227044424741,46.369870724055,1,0,0,0,1,0
"Katelyn, Allen",3002.8472265996,47.615875450431034,1,1,0,1,0,3
"Hanh, Moon",2108.4055311775396,58.73406154504169,1,1,1,0,1,1
"Cybill, Kapoor",3054.382555038455,67.67406323008376,1,0,1,1,0,0
"Cianna, Olivas",5406.643421729597,49.575987959165474,1,1,0,0,0,1
"Bradford, Coriz",6005.897152399103,36.35982815531773,0,0,0,1,0,3
"Nalee, Merchant",1405.6351825758861,18.853308292105794,0,1,0,1,0,2
"Shane, Eggers",2860.63415301246,40.106200425977015,1,0,1,1,0,2
"Santiago, Baltierrez",5570.703987381807,43.389774865509025,1,0,1,0,0,0
"Marah, Peffer",1655.0408850054887,31.71462310280289,1,1,0,1,0,0
"Denise, Park",1607.737629834194,64.23369814026853,1,1,0,1,0,0
"Marvelle, Mcgee",1409.2251171030466,64.54861458787158,1,1,0,0,0,1
"Emma, Morgan",3212.1018277424587,29.283366536607772,0,1,1,1,1,0
"Sage, Blackwater",3942.3770439196387,48.11411594584773,1,1,1,0,1,1
"Jasoor, el-Abid",1278.0666912202466,42.44172626816824,1,0,1,0,0,2
"Johannes, Gall",3446.8565538673315,46.0196623415468,1,1,1,0,1,3
"Alyssa, Dang",3384.609130705116,20.998511510901153,0,1,0,0,1,2
"Danny, Parsons",2689.5854927583323,31.551655792958016,1,0,0,1,0,1
"Jasmine, Aviles",3457.3384883241843,46.67034293159147,1,1,0,0,0,0
"Nathan, Wallace",5368.068983845809,18.078971467912197,0,0,0,0,0,3
"Kaatima, al-Rahimi",3137.634733420825,34.59250626416379,0,1,1,0,0,1
"Thomas, Vong",5980.91700744122,37.51988353013684,0,0,1,1,1,3
"Andrew, Naillon",2618.698014644906,51.53224332485549,1,0,1,0,1,0
"Nastashia, Webb",2850.8614767629856,20.027751837857068,0,1,1,0,1,0
"Jessica, Wilkins",3421.181173820846,25.52513119767177,0,1,0,0,1,3
"Lorena, Duran",1170.5755048897117,43.01271913024011,1,1,0,1,1,3
"Hannah, Troyer",1619.6129887775405,20.351258744485676,1,1,1,0,1,3
"Ashley, Garlick",5808.858693504077,55.95613636899721,0,1,0,0,0,3
"Randall, Dintaman",2094.021145560596,47.609775905075516,1,0,0,0,0,0
"Symon, Terry",5304.662326913802,67.46481328996863,1,0,0,0,0,1
"Jaadallah, el-Nazar",2789.682853177604,62.14643369866926,0,0,1,0,1,0
"Tyler, Garcia",2649.0592652539694,62.644350202050596,1,0,0,1,0,1
"Jesse, Wendel",2641.702620453618,71.00740591403246,0,0,0,0,0,0
"Gabriel, Rivera",5785.858461816497,63.174034971748284,0,0,0,0,0,3
"Reda, Jonsen",5310.097690098483,20.499564359082534,0,1,0,1,1,1
"Alexander, Gonzales",2792.0085155998254,37.22252757766729,1,0,1,1,0,1
"Alan, Wold",2260.5058401551464,67.65017707191382,0,0,1,1,1,2
"Shuraih, el-Parsa",3770.163889067731,19.307560467161238,0,0,1,0,0,3
"Rifqa, al-Mostafa",2546.9579430934555,63.24289892885555,0,1,1,1,1,3
"Hamna, el-Rasheed",2218.2769144958183,53.012761372121894,0,1,1,1,1,3
"Alexis, Benton",2288.959471316973,32.137813570413186,0,1,1,0,1,3
"Kathryn, Andrade",4168.655710257734,44.0992671184143,0,1,1,1,1,3
"Christopher, Rowe",1694.2955482974246,56.30456564502383,1,0,0,1,0,3
"Grayling, Oats",3145.768569538918,20.585198566392226,0,0,1,1,1,1
"Charles, Chea",2200.1389262088187,55.00597204621696,0,0,0,1,0,3
"Tabbitha, Pidkalyuk",1734.5255229614002,29.056911076283995,0,1,0,0,1,3
"Abdul Haleem, al-Ghaffari",3549.0934569211154,71.55335811369507,1,0,0,1,1,0
"Rebecca, Faulk",2935.9524739720337,32.390670209708475,0,1,1,0,0,3
"Joshua, Le",2653.517360817933,47.80422859088248,1,0,0,0,0,2
"Alex, Ramirez",5573.07758968618,54.77918985188614,0,0,1,0,0,2
"Christiana, Holum",3604.517928032958,30.071948926922282,1,1,1,1,0,2
"Muammar, el-Ebrahim",1080.1436572201776,45.015934772204915,1,0,0,1,1,1
"Jeremy, Ward",3775.348204134666,22.687441794327516,0,0,0,1,0,1
"Muslim, al-Sawaya",3032.601624712815,26.85844022963751,1,0,1,1,0,0
"Jamie, Lee",3062.748996864666,29.07641202709732,1,1,1,1,0,3
"Mufliha, el-Saladin",2934.2751941950796,55.13422089254832,1,1,1,0,1,2
"Kyle, Xiong",2624.207370365796,62.515852472646934,1,0,0,1,0,1
"Kathleen, Garcia",3240.969518466813,33.90911117450155,1,1,0,0,0,1
"Kiiani, Quintana",4407.650697373773,21.535885205492377,1,1,0,1,0,3
"Alexander, Williams-Dixon",5178.9657988399185,63.43381551621299,0,0,0,0,0,1
"Mariah, Reyes-Ramirez",4093.5962606911976,26.600203392622284,1,1,0,1,1,0
"Juan, Medina",5588.0769786065885,63.643174237326384,0,0,1,1,0,1
"Sheridan, Jones",1291.0398866295834,32.55057694569845,0,0,1,0,1,1
"Miles, Murphy",5809.146923595186,30.056838642949906,1,0,0,0,0,1
"Austin, Nguyen",1216.829223413986,54.11592122029647,0,0,1,1,0,0
"Josue, Lobato",2997.1045490849833,56.477688952698664,0,0,1,0,0,0
"Angel, Johnson",1631.5493206292037,54.916206773896086,1,1,1,1,0,0
"Chase, Allen",3701.1276678158993,51.282224630375836,0,0,0,0,1,0
"Julienne, Le",1677.9471043464373,19.288869585928925,1,1,0,1,0,3
"Karina, Burgett",1607.6396334554802,34.591790437623374,1,1,1,0,0,0
"Hiwaaya, el-Halaby",3421.1992095055366,64.87454806867477,1,1,1,1,1,3
"Dakota, Berg",2679.7504814907848,59.036049015136044,0,0,0,0,1,1
"Avery, Mccaffrey",2583.068109979183,40.17714203028533,1,0,1,0,0,0
"Alexis, Medina",1315.2303212411966,49.60654310091395,1,1,1,1,1,3
"Danielle, Gordon",2559.6830246764184,39.890504217994554,1,1,1,1,0,2
"Andrej, Curry",3834.906535249743,39.128633788672374,0,0,0,1,0,2
"Voungbryan, Fang",5279.982250361238,49.09899036463285,0,0,1,0,0,3
"Josue, Vigil",2794.721775453654,18.909981165081263,0,0,0,1,1,1
"Ari'Yon, Awolaja",3123.5602713673993,36.72557325494544,1,0,0,0,0,1
"Nawfa, el-Vaziri",2482.6246577763686,38.03429391441156,0,1,1,1,1,0
"Rose, Harris",2843.25474310638,20.542036328464746,1,1,0,1,1,1
"Saleet, el-Abdallah",3341.4514809202724,47.087818497086175,0,0,1,0,0,1
"Anderson, Lee",1340.5580133374888,20.09270292023822,1,0,0,0,1,0
"Kirk, Baldwin",6191.7499207360215,19.821962852030993,0,0,1,1,1,0
"Richard, Alcon",2859.5409249797735,28.470998726245423,1,0,1,1,0,0
"William, Varanai",1691.5560186213263,49.21797041637038,1,0,0,0,0,0
"Aaish, el-Kaba",2619.977611601335,56.323150825337216,1,0,1,1,0,1
"Jane, Bernabe",3669.43810819377,71.87650801197724,1,1,0,0,0,0
"Bryce, Cao",2771.933394986573,46.82268101394787,0,0,1,1,1,0
"Saalim, al-Sani",3051.0122577974494,34.85173905871969,0,0,1,1,1,3
"Ghaamid, al-Rabbani",4057.8497693439954,38.81065044180605,1,0,0,0,1,0
"Angele, Castro",2259.4486548860928,21.73300422076136,1,1,1,1,1,3
"Daniel, Rios",2017.0956023595966,58.130385351448155,0,0,0,0,0,1
"Devinn, Howard",5634.278543695789,44.75474146606302,1,0,1,0,1,0
"Katheryne, Wheeler",5747.2028981014355,42.295164586723324,1,1,1,0,1,2
"Michael, Allen",3980.4645909165442,47.542101869611095,1,0,0,0,0,1
"Sakeen, al-Saadeh",2404.818241353312,42.21608091286653,0,0,0,0,1,2
"Kailyn, Michael",2736.0325997472287,38.848466849965334,0,1,1,1,1,2
"Christy, Spencer",5908.987110086635,38.083444828606325,0,1,1,1,1,3
"Alexah, Whitetree",3870.6049165320346,34.78057235646335,1,1,1,0,1,3
"Christopher, Totten",3133.2998778404617,31.881524925811053,1,0,1,0,0,1
"Yennhi, Pak",1363.7024310319016,44.44218976693649,0,1,1,0,0,0
"Emma, Vanderpool",5728.421692616939,38.72836829403828,1,1,1,0,1,3
"Huan, Cheung",5594.7695445872105,27.634471512256873,1,0,1,1,0,1
"Baylee, Jones",5392.949620496789,28.40986623733495,1,1,1,0,1,3
"Brett, Rodriguez",2749.468344126443,64.11935000923461,1,0,1,1,0,0
"Eloy, Luna",5367.225681662298,38.473684147869086,0,0,0,0,0,0
"Daniel, Knox",3226.787714526084,38.862768216652185,0,0,1,0,0,2
"Jeffrey, Florez",3447.2202026442574,52.901434094779496,1,0,1,1,0,1
"Matthew, Dix",3032.5033283876664,46.27471073516084,1,0,1,0,1,1
"Morgan, Wing",2576.288668550591,30.310317549442317,0,1,0,1,0,3
"Janice, Chen",2693.2571397699126,47.385916924710386,1,1,0,0,1,3
"Aleahdell, Pascale",3695.3711541614707,36.7768955260731,1,1,1,0,0,0
"Thalia, Dominguez-Acosta",2894.309401244452,35.89096979673956,0,1,1,0,1,2
"Briahna, Colbert",5413.352345619038,23.516555110364095,0,1,1,1,0,0
"Kendall, Richardson",2741.8418893482394,45.89630082423139,1,1,0,1,0,0
"Lilstar, Bracamontes",1529.9783304470477,59.633789786563,0,1,1,1,1,3
"Huseen, Mack",3192.1101958829063,33.03769970884253,1,0,0,0,0,1
"Luis, Gomez",3562.934162464893,50.085244851216864,0,0,0,1,0,2
"Ereg, Phillips",4944.395155514296,57.04640688287486,0,0,1,0,1,1
"Rachael, Weaver",2909.0467579341066,30.358891227193702,0,1,1,0,1,2
"Taamira, al-Radi",2094.0652350227856,18.84052505530417,0,1,0,1,0,2
"Tiara, Withers",2511.576118899016,39.290318521976204,0,1,0,1,1,3
"Shauntino, Conley",1892.5190726055264,47.75455321106042,0,0,1,0,0,0
"Marquarius, Gomez",6071.504005673945,27.303307779960544,1,0,0,0,0,3
"Ulyaa, el-Aly",1537.2868347233884,40.569420520071525,1,1,1,1,1,3
"Jordan, Lee",3258.6890723438923,60.98644403760839,0,0,1,0,0,1
"Silas, Topaha",2979.008243091932,50.87476934202062,1,0,1,1,1,1
"Olivia, Talley",3075.1413623955323,31.480150972241155,1,1,1,0,1,3
"Emerald, Fowler",2652.649521391994,20.558326675530736,0,1,0,0,1,3
"Joshua, Kerzner",3144.4084468481665,49.0065966637872,1,0,0,0,0,1
"Devon, Lange",1744.5982712009657,58.07442910907661,1,0,1,1,0,0
"Leonard, Johnson",3323.604784668505,21.566232354711165,1,0,0,1,1,3
"Jacky, Lo",1226.3649556018245,20.363031644374132,0,0,0,0,1,0
"Marrina, Martinez",3038.089221002496,45.547490588204916,1,1,1,1,1,3
"Kaitlyn, Rivera",3635.4412686379505,20.851961807347834,0,1,0,0,1,1
"Abdut Tawwab, al-Reza",1633.4132994528713,49.41316122180906,1,0,1,1,0,1
"Muajkoob, Qui",2150.63517794635,59.41955711828431,1,0,1,0,0,3
"Lindsey, Leber",5458.304849348031,50.19689576643039,0,1,1,1,0,1
"Steven, Benally",1399.5145880542943,67.33811959219783,0,0,0,1,0,0
"Bryan, Rivera",1613.3626862256808,51.57283967508728,0,0,1,0,1,0
"Jade, Frank",1192.3265542420938,21.643261673557216,0,1,1,1,1,3
"Kyle, Moos",3150.5248299364075,60.56445021953799,1,0,0,1,0,0
"Hari, Kim",3326.069549370424,42.359259226893805,1,0,0,0,0,0
"Muthanna, al-Yousif",5829.229049960253,19.214588409289718,1,0,1,0,1,3
"Abdus Salam, al-Ayoub",3512.428800695081,58.447279127389955,1,0,0,0,0,1
"Jesse, Robinson",3259.8487301514247,24.18412902540895,0,0,1,0,1,3
"Tyler, Vickers",3189.804449091113,53.764479073074284,0,0,1,0,0,1
"Jackline, Porras",1380.7568596675992,29.56247082280145,0,1,1,1,0,3
"Markus, Gallegos",2908.703914217691,46.31588934461417,1,0,1,0,0,1
"George, Medina-Salas",5916.268987107056,53.500475913497134,0,0,1,0,1,1
"Gabriel, Macneilly",2240.6885169906536,54.0753299260015,0,0,1,0,0,1
"Yeng, Starbird",1487.7311709611695,31.75348599505044,1,0,1,0,0,0
"Sabrina, Stewart",5440.601547731872,60.729803236751735,1,1,0,1,1,3
"Bailey, Friend",3690.8831164653375,48.16165186917647,1,1,1,0,0,1
"Cheyene, Cunningham",5290.550359890739,27.653404767270672,0,1,0,0,1,3
"Bishr, al-Kaber",3027.9590761781265,41.76536464268351,0,0,1,1,0,2
"Kyle, Redding",5103.3657388291995,38.81788686080416,1,0,1,0,0,3
"Shaakir, el-Sadiq",1782.1461267059526,52.10005092930361,1,0,0,0,0,2
"Yuying, Vo",5883.1740890801075,58.21105567396998,0,1,1,0,1,3
"Addison, Perry",3597.3551774374755,21.102553152032602,1,1,0,1,0,2
"Mariah, Few",1783.742182912064,60.634108222271315,1,1,0,0,0,0
"Hanlala, al-Aziz",1535.5728416280401,59.11847987975622,1,0,1,1,1,3
"Abel, Valdez",3166.451311418729,44.9040260842312,0,0,0,1,0,2
"Jazmynn, Lythgoe",5723.303097927292,57.53125414265502,0,1,1,1,0,0
"Connor, Brewer",2835.745290554602,41.457587944512284,1,0,1,1,1,0
"Brooke, Mcneil",3310.4510100440184,31.15357762050163,1,1,1,1,0,1
"Giovanni, Cefalo",4933.454295796221,43.24528122291669,1,0,1,0,1,0
"Jonathan, Palmer",5363.084357836834,42.3786415950033,1,0,1,0,0,0
"Miguel, Yellowhorse",1460.385593112255,43.150338379145545,0,0,0,1,0,1
"Brenda, Mclaren",5412.901163772653,46.565334601524064,1,1,1,0,1,1
"Kaylisha, Ortega",3212.177471962487,49.995389834371174,0,1,1,1,1,3
"Jack, Lee",3406.859107768486,45.42920479809244,1,0,0,0,0,1
"Suzanna, Viruet",2106.4986593304075,29.709570863544066,0,1,1,0,1,3
"Abdur Rasheed, al-Mussa",2948.0404941220963,19.91091218777001,1,0,0,1,0,0
"Haazima, el-Shaer",3366.816674354699,21.998205351643264,0,1,1,0,0,2
"Lydia, Schenally",3316.5334661368356,35.64043302993732,1,1,1,0,0,1
"Lucija, Simpson",1163.834433041083,44.19308563425194,1,1,0,1,0,3
"Raquel, Sanders",2507.675044472444,66.03107228138765,1,1,1,0,0,2
"Monique, Casas Martinez",1336.9328310032574,44.58118490876123,1,1,1,0,0,0
"Lonnie, Ramsey",3230.2512419236186,43.105391346529316,1,0,0,0,0,2
"Danielle, Parton",2561.517024351061,47.70218018014701,1,1,1,0,0,0
"Karissa, Cummings",1489.3827834337733,21.600981663986225,0,1,0,0,1,3
"Keya, Ridley",3476.6836929638434,54.431165408778554,1,1,1,0,1,2
"Luna, Mcdevitt",5394.843358123462,19.56049755215645,0,1,1,0,1,1
"Kristian, Edmunds",3030.564621090889,20.820804424682855,0,1,0,0,1,3
"Jabari, Brown",1944.4650003416211,45.94688914224045,1,0,1,1,0,0
"Ronny, Vigil",2950.3940813473723,48.182615495140475,0,0,0,1,0,3
"Delfino, Talavera",1138.6843091111004,29.268110706894642,0,0,1,0,1,3
"Terry, Patel",3503.2110267776757,45.64368694793637,1,0,0,1,0,0
"Yahya, al-Islam",3383.9811411936757,63.55300994528996,0,0,0,1,0,1
"Nuha, el-Anwar",1448.889188320424,24.452225095378072,1,1,1,1,1,0
"Taurean, Johnson",3879.869473469391,40.994461820942526,1,0,0,0,0,0
"Nicholas, Kim",3111.0359286756084,25.098340345494442,0,0,1,0,1,1
"Elizabeth, Moreno",6022.550153844158,37.48859282601627,1,1,1,0,0,0
"Jessica, Mungekar",3279.619819520346,53.0246001516623,0,1,0,1,1,1
"Alyssa, Sullivan",2841.173109151882,43.39089338892269,0,1,1,1,0,1
"Angelica, Calhoun",3317.255276887265,60.51511503922745,0,1,1,0,0,1
"Joshua, Romero",3534.6475751811063,42.688579205134786,1,0,1,1,0,1
"Abdul Kareem, el-Arshad",1690.0234691229193,41.68378969647293,1,0,0,0,1,2
"Shaddaad, al-Akram",3624.7010044833883,49.384694353139416,0,0,1,0,0,3
"Saabir, el-Malik",2837.416710682497,48.31555036363695,0,0,0,1,1,1
"Shawna, Markley",1539.425879110495,30.55368713772692,1,1,1,0,1,3
"Mutlaq, al-Akram",3513.4368821441312,43.2171332961203,1,0,1,1,0,0
"Almaasa, al-Noorani",2857.1389871455,19.121343626627176,0,1,1,0,0,3
"Mary, Ho",2773.432928312881,35.190281462147695,1,1,1,1,1,3
"Cameron, Brownstein",1722.9247460224228,48.970672250523144,1,0,0,1,0,1
"Karen, Khliu",2692.138470384741,21.883971147239208,0,1,0,0,1,3
"Zachary, Werner",5786.597098517139,53.35680424832065,1,0,0,1,0,1
"Joshua, De Dios",1788.072427425118,60.799512327629074,1,0,0,1,0,0
"Othell, Lee",3121.6546179277757,53.98181220079309,0,0,1,1,0,2
"Tilden, Chavez",1458.0991214136948,27.70501147511883,1,0,1,0,0,1
"Kristen, Chu",1500.6969875763443,36.064092446522395,1,1,0,1,1,1
"Bryce, Corcillo",3010.5992988273215,44.25860790956899,1,0,1,0,0,0
"Von Buddenbrock, Dall",2612.4703469316305,58.19321337591264,1,0,0,0,0,0
"Desmond, President",1273.0200237276174,40.105295725687036,1,0,0,0,0,1
"Jonathan, Hinojos",2784.4199668376123,64.26274605444533,1,0,0,0,0,0
"Faith, Duerst",2963.773942824971,29.358057508156378,0,1,1,0,1,1
"Parnell, Gaines",3200.9054258533383,30.36281932082089,1,0,0,1,1,3
"Kenny, Jackson",3692.5834435525394,51.289454380743635,1,0,1,0,0,0
"Kala, Brown",2948.2720868332585,60.43529162235054,1,1,1,1,1,3
"Nikki, Drake",5332.302571061265,41.487338243680995,1,1,1,1,1,1
"Colin, Gilbert",2889.13597284652,57.82502167944158,0,0,0,1,1,2
"Jeffrey, Nekvasil",3613.6154488753327,65.94943036942516,0,0,1,0,0,1
"Rojan, Tripathi",2241.814152066512,69.67110291446977,0,0,1,1,1,0
"Destiny, Renteria-Silva",1753.5862475144568,29.93580920275984,0,1,0,1,0,3
"Shawnia, Holiday",3268.1893974332747,31.4684468937613,1,1,1,0,1,3
"Paulina, Azure",3182.7755646035835,41.94863176319269,0,1,0,0,0,0
"Brett, Hall",2728.5823828215944,72.16354259909667,1,0,0,1,0,1
"Markuz, Singleton",5571.264126338065,19.637878498993814,0,0,1,0,1,3
"Courtney, Fong",2324.014844805656,26.477030600601193,1,1,1,1,1,3
"Brittani, Roque-Grande",5704.567892580765,38.04954895360865,0,1,1,0,0,3
"Jasmin, Delgado",1235.5795717732856,51.59420913601561,0,1,0,0,1,3
"Rebecca, Mieras",3055.084262817177,40.385023307894805,1,1,1,1,0,1
"Felicia, Ordaz",2343.5808212402435,24.0417922943479,1,1,1,0,0,2
"Toni, Palmier",2655.347588240272,18.05445797368884,0,1,0,0,1,0
"Malakye, Rocha",2746.3718956110924,49.21029428307244,0,0,1,1,0,1
"Javon, Morris",2577.569398426535,55.063084061772535,1,0,0,1,0,1
"William, Brookbank",3100.7990168942492,52.45390690462673,1,0,1,1,1,3
"Alyssa, Lajeunesse",2335.95759733625,47.17105278697363,0,1,0,1,1,1
"Karissa, Mengel",3765.3166018484853,51.040712245810404,0,1,1,0,0,0
"Rosemary, Dumanovsky",2393.062712343972,44.18495557964324,0,1,0,1,0,2
"Maira, Ulibarri",2637.5727117840324,57.82360151345964,0,1,0,0,1,3
"Ce'Vonn, Anderson",2733.016782436462,28.212053950613488,1,0,1,0,0,0
"Kyle, Ford Nunn",3818.6096436294088,43.52547748899134,1,0,0,0,1,0
"Naseer, al-Abad",1604.7310575986467,34.61116554054744,0,0,0,0,1,3
"Fat'hi, el-Abdalla",6004.510225271037,53.9690108113045,1,0,0,1,0,2
"Taiseer, el-Kanan",1228.1291154338014,67.75886421194885,1,0,0,0,0,3
"Ahjanaye, Tate",3102.468322948309,65.4276176102852,1,1,1,0,0,0
"Cynthia, Pollard",4538.767851752488,35.502738157520845,0,1,1,1,0,1
"Himma, al-Shahin",2512.570092876126,21.687041830271482,0,1,1,1,0,1
"Madeline, Benson",1098.5857603962952,70.88730269512824,0,1,1,0,1,2
"Soraiya, Sale",2497.281623028107,35.24284726893642,0,1,1,0,0,3
"Saabir, al-Pour",3264.883118768507,30.641304746806778,0,0,1,0,0,1
"Koty, Kemp",2906.3929220667505,53.45507810841808,1,0,0,1,0,1
"Setu, Phouminh",1445.7245751357873,63.64383938661866,1,0,1,0,0,1
"Isabella, Nguyen",3187.658620340013,39.90177981613752,0,1,1,0,0,0
"Nicholas, Gonzalez",5747.9593418974055,59.509343008610486,0,0,0,0,0,0
"Jo-El, Dall",3978.0694830199636,21.818181500741048,0,1,1,0,0,3
"Lynn, Silva",5986.802923250232,38.622591626910435,0,1,0,1,0,1
"Jazzmine, Barker",4022.2503083487136,37.18658958883176,0,1,0,1,1,2
"Connor, Billica",3537.174886362458,45.552775318920716,1,0,1,0,0,1
"Jade, Shaw",5385.06464255498,57.36394350984974,1,1,1,0,1,3
"Maria, Tackman",1765.7545322400954,55.57797325249919,1,1,1,0,1,3
"Krystina, Thomson",3011.9257744382585,25.539056163553102,1,1,1,1,0,3
"Alec, Edwards",5553.414019880091,40.035453088575636,1,0,0,0,1,2
"Miska, el-Shabazz",3397.525681014978,37.12894407528338,1,1,0,1,1,2
"Phanesha, Parlin-Three Sti",5449.471248080954,20.52898270266901,1,1,1,0,1,2
"Lynnae, Tenorio",3630.260356726877,65.76196087078172,0,1,0,0,1,0
"Glen, Tran",5475.460751775558,54.172651398209574,0,0,1,0,0,1
"Stephen, Jones",2764.67029970754,60.86321954329859,1,0,1,0,0,3
"Savannah, Moline",2809.796897555083,35.17424658971835,0,1,1,0,0,0
"Nahom, Clemons",5468.086521951955,39.55665966613832,0,0,1,0,1,3
"Marten, Waters",2101.863915168164,57.25419290061835,1,0,0,1,0,2
"Elijah, Le",1435.4738871536695,40.00634953439423,0,0,0,0,0,1
"Oscar, Torres",1335.4527443017287,25.78444519597026,0,0,0,1,1,1
"Carder, Marshall",3257.2672938768596,43.43913630827791,0,0,0,1,0,3
"Devin, Silva Naranjo",3214.952390872247,72.60335591647507,0,0,0,1,1,2
